date,open,high,low,close,volume
13.12.2018 20:00:00.000 GMT-0000,1.26606,1.26711,1.26568,1.26643,4215.3799
13.12.2018 21:00:00.000 GMT-0000,1.26643,1.26643,1.26504,1.26509,2671.28
13.12.2018 22:00:00.000 GMT-0000,1.26504,1.26648,1.26296,1.26541,5744.1499
13.12.2018 23:00:00.000 GMT-0000,1.26535,1.26624,1.26450,1.26531,3035.23
14.12.2018 00:00:00.000 GMT-0000,1.26531,1.26535,1.26326,1.26381,5101.7002
14.12.2018 01:00:00.000 GMT-0000,1.26383,1.26403,1.26301,1.26345,5859.77
14.12.2018 02:00:00.000 GMT-0000,1.26345,1.26346,1.26220,1.26278,5687.3398
14.12.2018 03:00:00.000 GMT-0000,1.26278,1.26326,1.26253,1.26287,3144.46
14.12.2018 04:00:00.000 GMT-0000,1.26289,1.26328,1.26245,1.26317,3164.6101
14.12.2018 05:00:00.000 GMT-0000,1.26316,1.26322,1.26268,1.26318,1671.46
14.12.2018 06:00:00.000 GMT-0000,1.26316,1.26325,1.26007,1.26124,4326.1802
14.12.2018 07:00:00.000 GMT-0000,1.26124,1.26308,1.26068,1.26279,7301.0298
14.12.2018 08:00:00.000 GMT-0000,1.26281,1.26309,1.25668,1.25730,14192.5898
14.12.2018 09:00:00.000 GMT-0000,1.25730,1.25893,1.25697,1.25837,11175.9805
14.12.2018 10:00:00.000 GMT-0000,1.25835,1.26061,1.25795,1.25854,9948.5596
14.12.2018 11:00:00.000 GMT-0000,1.25854,1.25908,1.25535,1.25551,10950.7305
14.12.2018 12:00:00.000 GMT-0000,1.25552,1.25708,1.25540,1.25693,7847.6201
14.12.2018 13:00:00.000 GMT-0000,1.25694,1.25742,1.25290,1.25404,10886.29
14.12.2018 14:00:00.000 GMT-0000,1.25405,1.25557,1.25371,1.25482,9645.9697
14.12.2018 15:00:00.000 GMT-0000,1.25483,1.25606,1.25433,1.25604,10269.2998
14.12.2018 16:00:00.000 GMT-0000,1.25604,1.25729,1.25560,1.25686,8577.7695
14.12.2018 17:00:00.000 GMT-0000,1.25686,1.25783,1.25663,1.25663,5648.6499
14.12.2018 18:00:00.000 GMT-0000,1.25663,1.25800,1.25641,1.25800,5434.1099
14.12.2018 19:00:00.000 GMT-0000,1.25798,1.25835,1.25762,1.25778,4829.6401
14.12.2018 20:00:00.000 GMT-0000,1.25777,1.25879,1.25777,1.25808,5727.1499
14.12.2018 21:00:00.000 GMT-0000,1.25806,1.25878,1.25720,1.25813,3275.1201
16.12.2018 22:00:00.000 GMT-0000,1.26008,1.26013,1.25629,1.25806,2117.26
16.12.2018 23:00:00.000 GMT-0000,1.25807,1.25871,1.25795,1.25838,9123.2598
17.12.2018 00:00:00.000 GMT-0000,1.25837,1.25845,1.25734,1.25785,8405.6504
17.12.2018 01:00:00.000 GMT-0000,1.25785,1.25836,1.25747,1.25779,5476.3901
17.12.2018 02:00:00.000 GMT-0000,1.25779,1.25831,1.25767,1.25822,3432.1699
17.12.2018 03:00:00.000 GMT-0000,1.25822,1.25846,1.25800,1.25801,1653.36
17.12.2018 04:00:00.000 GMT-0000,1.25800,1.25838,1.25789,1.25798,3230.76
17.12.2018 05:00:00.000 GMT-0000,1.25798,1.25839,1.25781,1.25838,4348.7598
17.12.2018 06:00:00.000 GMT-0000,1.25836,1.25862,1.25757,1.25832,3944.21
17.12.2018 07:00:00.000 GMT-0000,1.25833,1.25950,1.25783,1.25880,5739.5898
17.12.2018 08:00:00.000 GMT-0000,1.25881,1.26045,1.25864,1.26024,11626.0098
17.12.2018 09:00:00.000 GMT-0000,1.26023,1.26094,1.25956,1.26000,10148.5996
17.12.2018 10:00:00.000 GMT-0000,1.25998,1.26206,1.25977,1.26096,8529.3301
17.12.2018 11:00:00.000 GMT-0000,1.26094,1.26470,1.26087,1.26389,10994.2695
17.12.2018 12:00:00.000 GMT-0000,1.26390,1.26444,1.26046,1.26142,10424.7305
17.12.2018 13:00:00.000 GMT-0000,1.26146,1.26305,1.26118,1.26191,12125.8604
17.12.2018 14:00:00.000 GMT-0000,1.26193,1.26259,1.25930,1.26096,12135.2803
17.12.2018 15:00:00.000 GMT-0000,1.26095,1.26145,1.25978,1.26087,13020.0703
17.12.2018 16:00:00.000 GMT-0000,1.26089,1.26133,1.25921,1.26037,9528.3301
17.12.2018 17:00:00.000 GMT-0000,1.26038,1.26249,1.26012,1.26147,6676.3501
17.12.2018 18:00:00.000 GMT-0000,1.26147,1.26311,1.26144,1.26280,5864.3398
17.12.2018 19:00:00.000 GMT-0000,1.26279,1.26336,1.26195,1.26295,5164.7002
17.12.2018 20:00:00.000 GMT-0000,1.26293,1.26293,1.26106,1.26121,5953.9502
17.12.2018 21:00:00.000 GMT-0000,1.26122,1.26205,1.26090,1.26199,2482.79
17.12.2018 22:00:00.000 GMT-0000,1.26144,1.26166,1.26119,1.26132,2370.1699
17.12.2018 23:00:00.000 GMT-0000,1.26132,1.26170,1.26119,1.26139,2783.4299
18.12.2018 00:00:00.000 GMT-0000,1.26146,1.26172,1.26099,1.26128,3588.99
18.12.2018 01:00:00.000 GMT-0000,1.26128,1.26271,1.26118,1.26259,4310.1499
18.12.2018 02:00:00.000 GMT-0000,1.26258,1.26263,1.26211,1.26219,4371.1699
18.12.2018 03:00:00.000 GMT-0000,1.26218,1.26332,1.26185,1.26284,5208.3701
18.12.2018 04:00:00.000 GMT-0000,1.26284,1.26335,1.26238,1.26240,3179
18.12.2018 05:00:00.000 GMT-0000,1.26240,1.26325,1.26191,1.26271,4258.1602
18.12.2018 06:00:00.000 GMT-0000,1.26267,1.26278,1.26213,1.26225,3766.05
18.12.2018 07:00:00.000 GMT-0000,1.26224,1.26507,1.26161,1.26459,6829.8799
18.12.2018 08:00:00.000 GMT-0000,1.26456,1.26621,1.26390,1.26391,11991.2803
18.12.2018 09:00:00.000 GMT-0000,1.26388,1.26583,1.26315,1.26504,10995.1904
18.12.2018 10:00:00.000 GMT-0000,1.26505,1.26542,1.26364,1.26494,9923.6797
18.12.2018 11:00:00.000 GMT-0000,1.26494,1.27053,1.26460,1.26939,12540.96
18.12.2018 12:00:00.000 GMT-0000,1.26940,1.27010,1.26803,1.26867,10567.1201
18.12.2018 13:00:00.000 GMT-0000,1.26869,1.26926,1.26715,1.26719,11480.29
18.12.2018 14:00:00.000 GMT-0000,1.26719,1.26744,1.26362,1.26440,10390.3896
18.12.2018 15:00:00.000 GMT-0000,1.26440,1.26684,1.26271,1.26308,10883.6299
18.12.2018 16:00:00.000 GMT-0000,1.26312,1.26503,1.26292,1.26390,9310.5801
18.12.2018 17:00:00.000 GMT-0000,1.26394,1.26556,1.26279,1.26320,8039.7402
18.12.2018 18:00:00.000 GMT-0000,1.26321,1.26420,1.26207,1.26360,6900.5601
18.12.2018 19:00:00.000 GMT-0000,1.26361,1.26501,1.26358,1.26378,6544.9199
18.12.2018 20:00:00.000 GMT-0000,1.26378,1.26441,1.26320,1.26366,5388.1299
18.12.2018 21:00:00.000 GMT-0000,1.26367,1.26432,1.26345,1.26374,3483.3201
18.12.2018 22:00:00.000 GMT-0000,1.26332,1.26495,1.26332,1.26448,5166.0898
18.12.2018 23:00:00.000 GMT-0000,1.26448,1.26542,1.26446,1.26540,2598.78
19.12.2018 00:00:00.000 GMT-0000,1.26540,1.26701,1.26509,1.26616,3983.6101
19.12.2018 01:00:00.000 GMT-0000,1.26615,1.26658,1.26577,1.26629,3445.01
19.12.2018 02:00:00.000 GMT-0000,1.26629,1.26721,1.26616,1.26709,5237
19.12.2018 03:00:00.000 GMT-0000,1.26709,1.26767,1.26697,1.26727,4386.27
19.12.2018 04:00:00.000 GMT-0000,1.26727,1.26779,1.26546,1.26578,4588.7202
19.12.2018 05:00:00.000 GMT-0000,1.26578,1.26609,1.26515,1.26605,2966.1399
19.12.2018 06:00:00.000 GMT-0000,1.26605,1.26624,1.26535,1.26577,3493.96
19.12.2018 07:00:00.000 GMT-0000,1.26576,1.26787,1.26508,1.26707,8668.8096
19.12.2018 08:00:00.000 GMT-0000,1.26701,1.26724,1.26484,1.26541,9912.6201
19.12.2018 09:00:00.000 GMT-0000,1.26543,1.26661,1.26424,1.26532,11077.7998
19.12.2018 10:00:00.000 GMT-0000,1.26529,1.26574,1.26407,1.26481,14644.9697
19.12.2018 11:00:00.000 GMT-0000,1.26482,1.26583,1.26311,1.26509,17078.0605
19.12.2018 12:00:00.000 GMT-0000,1.26510,1.26546,1.26252,1.26252,14291.4502
19.12.2018 13:00:00.000 GMT-0000,1.26252,1.26318,1.26064,1.26220,14818.0898
19.12.2018 14:00:00.000 GMT-0000,1.26219,1.26744,1.26203,1.26678,20459.1504
19.12.2018 15:00:00.000 GMT-0000,1.26679,1.26719,1.26398,1.26422,19198.4492
19.12.2018 16:00:00.000 GMT-0000,1.26422,1.26724,1.26408,1.26668,16262.0098
19.12.2018 17:00:00.000 GMT-0000,1.26669,1.26714,1.26480,1.26535,13185.96
19.12.2018 18:00:00.000 GMT-0000,1.26536,1.26644,1.26480,1.26574,11068.25
19.12.2018 19:00:00.000 GMT-0000,1.26564,1.26570,1.26147,1.26225,20777.3496
19.12.2018 20:00:00.000 GMT-0000,1.26229,1.26368,1.26137,1.26149,14873.8604
19.12.2018 21:00:00.000 GMT-0000,1.26149,1.26217,1.26072,1.26097,4963.1099
19.12.2018 22:00:00.000 GMT-0000,1.26097,1.26220,1.26072,1.26165,12225.7305
19.12.2018 23:00:00.000 GMT-0000,1.26165,1.26277,1.26150,1.26257,5653.4399
20.12.2018 00:00:00.000 GMT-0000,1.26256,1.26257,1.26179,1.26212,6274.7402
20.12.2018 01:00:00.000 GMT-0000,1.26214,1.26236,1.26129,1.26200,9331.2402
20.12.2018 02:00:00.000 GMT-0000,1.26202,1.26247,1.26175,1.26194,6710.7998
20.12.2018 03:00:00.000 GMT-0000,1.26193,1.26217,1.26164,1.26212,5478.2402
20.12.2018 04:00:00.000 GMT-0000,1.26212,1.26342,1.26181,1.26292,8342.8398
20.12.2018 05:00:00.000 GMT-0000,1.26292,1.26392,1.26287,1.26392,7285.5698
20.12.2018 06:00:00.000 GMT-0000,1.26392,1.26590,1.26319,1.26580,8071.54
20.12.2018 07:00:00.000 GMT-0000,1.26579,1.26707,1.26480,1.26508,15562.9102
20.12.2018 08:00:00.000 GMT-0000,1.26507,1.26743,1.26397,1.26644,19154.3809
20.12.2018 09:00:00.000 GMT-0000,1.26644,1.26925,1.26580,1.26856,21411.0098
20.12.2018 10:00:00.000 GMT-0000,1.26854,1.27049,1.26834,1.26955,19566.0801
20.12.2018 11:00:00.000 GMT-0000,1.26955,1.27073,1.26848,1.26868,18269.1895
20.12.2018 12:00:00.000 GMT-0000,1.26866,1.26927,1.26683,1.26691,15405.2695
20.12.2018 13:00:00.000 GMT-0000,1.26693,1.26867,1.26682,1.26719,18498.75
20.12.2018 14:00:00.000 GMT-0000,1.26717,1.26796,1.26519,1.26576,18838.4707
20.12.2018 15:00:00.000 GMT-0000,1.26576,1.26588,1.26253,1.26349,22370.6504
20.12.2018 16:00:00.000 GMT-0000,1.26349,1.26540,1.26332,1.26498,19038.1602
20.12.2018 17:00:00.000 GMT-0000,1.26498,1.26805,1.26481,1.26765,13825.5996
20.12.2018 18:00:00.000 GMT-0000,1.26764,1.26933,1.26736,1.26777,11500.7598
20.12.2018 19:00:00.000 GMT-0000,1.26777,1.26916,1.26694,1.26721,12214.7197
20.12.2018 20:00:00.000 GMT-0000,1.26719,1.26733,1.26637,1.26644,9341.5098
20.12.2018 21:00:00.000 GMT-0000,1.26644,1.26645,1.26541,1.26541,4573.3301
20.12.2018 22:00:00.000 GMT-0000,1.26541,1.26623,1.26400,1.26555,4103.0801
20.12.2018 23:00:00.000 GMT-0000,1.26553,1.26706,1.26553,1.26677,6525.4302
21.12.2018 00:00:00.000 GMT-0000,1.26676,1.26721,1.26634,1.26641,11136.79
21.12.2018 01:00:00.000 GMT-0000,1.26643,1.26663,1.26611,1.26652,7667.9399
21.12.2018 02:00:00.000 GMT-0000,1.26652,1.26658,1.26560,1.26600,7450.46
21.12.2018 03:00:00.000 GMT-0000,1.26599,1.26607,1.26534,1.26546,8693.8896
21.12.2018 04:00:00.000 GMT-0000,1.26549,1.26550,1.26438,1.26469,6467.5498
21.12.2018 05:00:00.000 GMT-0000,1.26469,1.26526,1.26443,1.26490,6537.6401
21.12.2018 06:00:00.000 GMT-0000,1.26490,1.26698,1.26489,1.26691,8662.6201
21.12.2018 07:00:00.000 GMT-0000,1.26693,1.26823,1.26663,1.26753,10366.3203
21.12.2018 08:00:00.000 GMT-0000,1.26752,1.26977,1.26690,1.26697,17788.4395
21.12.2018 09:00:00.000 GMT-0000,1.26696,1.26776,1.26466,1.26649,15844.2402
21.12.2018 10:00:00.000 GMT-0000,1.26655,1.26708,1.26473,1.26690,23038.1406
21.12.2018 11:00:00.000 GMT-0000,1.26691,1.26749,1.26578,1.26703,20957.0996
21.12.2018 12:00:00.000 GMT-0000,1.26703,1.26811,1.26500,1.26563,20339
21.12.2018 13:00:00.000 GMT-0000,1.26559,1.26659,1.26456,1.26571,21601.6895
21.12.2018 14:00:00.000 GMT-0000,1.26571,1.26630,1.26310,1.26459,23064.5508
21.12.2018 15:00:00.000 GMT-0000,1.26461,1.26940,1.26347,1.26755,25570.9297
21.12.2018 16:00:00.000 GMT-0000,1.26756,1.26912,1.26516,1.26793,22141.1504
21.12.2018 17:00:00.000 GMT-0000,1.26794,1.26797,1.26375,1.26388,14210.5
21.12.2018 18:00:00.000 GMT-0000,1.26391,1.26452,1.26187,1.26318,7858.8301
21.12.2018 19:00:00.000 GMT-0000,1.26316,1.26398,1.26286,1.26354,6106.0098
21.12.2018 20:00:00.000 GMT-0000,1.26351,1.26358,1.26173,1.26261,7463.25
21.12.2018 21:00:00.000 GMT-0000,1.26261,1.26381,1.26212,1.26247,4381.54
23.12.2018 22:00:00.000 GMT-0000,1.26452,1.26479,1.26383,1.26418,3000.8
23.12.2018 23:00:00.000 GMT-0000,1.26418,1.26507,1.26399,1.26496,3650.72
24.12.2018 00:00:00.000 GMT-0000,1.26491,1.26595,1.26476,1.26528,4106.1699
24.12.2018 01:00:00.000 GMT-0000,1.26528,1.26599,1.26528,1.26579,5806.5
24.12.2018 02:00:00.000 GMT-0000,1.26578,1.26800,1.26559,1.26770,6982.73
24.12.2018 03:00:00.000 GMT-0000,1.26769,1.26796,1.26642,1.26716,3608.79
24.12.2018 04:00:00.000 GMT-0000,1.26714,1.26741,1.26659,1.26738,3020.5901
24.12.2018 05:00:00.000 GMT-0000,1.26738,1.26743,1.26634,1.26690,2325.24
24.12.2018 06:00:00.000 GMT-0000,1.26690,1.26705,1.26612,1.26639,2403.72
24.12.2018 07:00:00.000 GMT-0000,1.26643,1.26812,1.26643,1.26683,5923.1602
24.12.2018 08:00:00.000 GMT-0000,1.26681,1.26799,1.26480,1.26632,14752.75
24.12.2018 09:00:00.000 GMT-0000,1.26631,1.26773,1.26483,1.26490,14354.9404
24.12.2018 10:00:00.000 GMT-0000,1.26490,1.26662,1.26344,1.26483,12737.0898
24.12.2018 11:00:00.000 GMT-0000,1.26481,1.26585,1.26435,1.26480,13972.5195
24.12.2018 12:00:00.000 GMT-0000,1.26480,1.26604,1.26371,1.26562,17605.8301
24.12.2018 13:00:00.000 GMT-0000,1.26562,1.26944,1.26496,1.26885,18914.5293
24.12.2018 14:00:00.000 GMT-0000,1.26885,1.27348,1.26874,1.27220,24423.8496
24.12.2018 15:00:00.000 GMT-0000,1.27216,1.27265,1.26989,1.27176,21065.2207
24.12.2018 16:00:00.000 GMT-0000,1.27177,1.27382,1.27111,1.27328,17042.3008
24.12.2018 17:00:00.000 GMT-0000,1.27327,1.27342,1.27142,1.27162,11071.0996
24.12.2018 18:00:00.000 GMT-0000,1.27164,1.27369,1.26885,1.26904,6780.4302
24.12.2018 19:00:00.000 GMT-0000,1.26897,1.27187,1.26863,1.26979,5286.9199
24.12.2018 20:00:00.000 GMT-0000,1.26979,1.27053,1.26881,1.26933,7664.7202
24.12.2018 21:00:00.000 GMT-0000,1.26896,1.27186,1.26806,1.27005,555.55
24.12.2018 22:00:00.000 GMT-0000,1.26947,1.26990,1.26848,1.26848,82.74
24.12.2018 23:00:00.000 GMT-0000,1.26873,1.26874,1.26818,1.26862,78.86
25.12.2018 00:00:00.000 GMT-0000,1.26861,1.27044,1.26755,1.26826,297.46
25.12.2018 01:00:00.000 GMT-0000,1.26825,1.27077,1.26825,1.27022,429.89
25.12.2018 02:00:00.000 GMT-0000,1.27021,1.27064,1.27003,1.27052,331.3
25.12.2018 03:00:00.000 GMT-0000,1.27052,1.27053,1.26992,1.27023,366.19
25.12.2018 04:00:00.000 GMT-0000,1.27022,1.27041,1.26905,1.26907,768.61
25.12.2018 05:00:00.000 GMT-0000,1.26906,1.27000,1.26866,1.26883,929.59
25.12.2018 06:00:00.000 GMT-0000,1.26870,1.26885,1.26858,1.26882,454.83
25.12.2018 07:00:00.000 GMT-0000,1.26865,1.26865,1.26465,1.26544,495.91
25.12.2018 08:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 09:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 10:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 11:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 12:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 13:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 14:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 15:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 16:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 17:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 18:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 19:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 20:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 21:00:00.000 GMT-0000,1.26544,1.26544,1.26544,1.26544,0
25.12.2018 22:00:00.000 GMT-0000,1.26749,1.26860,1.26597,1.26716,1108.15
25.12.2018 23:00:00.000 GMT-0000,1.26716,1.26938,1.26715,1.26865,9055.4102
26.12.2018 00:00:00.000 GMT-0000,1.26865,1.26973,1.26854,1.26942,3973.75
26.12.2018 01:00:00.000 GMT-0000,1.26941,1.26974,1.26875,1.26956,3126.6399
26.12.2018 02:00:00.000 GMT-0000,1.26958,1.27186,1.26958,1.27059,4802.5498
26.12.2018 03:00:00.000 GMT-0000,1.27059,1.27080,1.27031,1.27064,4601.52
26.12.2018 04:00:00.000 GMT-0000,1.27065,1.27071,1.26980,1.26980,2211.4199
26.12.2018 05:00:00.000 GMT-0000,1.26989,1.27014,1.26944,1.26986,3696.6899
26.12.2018 06:00:00.000 GMT-0000,1.26987,1.27140,1.26931,1.27052,3755.5801
26.12.2018 07:00:00.000 GMT-0000,1.27048,1.27086,1.27021,1.27069,3241.9399
26.12.2018 08:00:00.000 GMT-0000,1.27066,1.27072,1.26887,1.26919,7114.21
26.12.2018 09:00:00.000 GMT-0000,1.26921,1.26998,1.26861,1.26900,3708.21
26.12.2018 10:00:00.000 GMT-0000,1.26901,1.26910,1.26809,1.26813,4858.2798
26.12.2018 11:00:00.000 GMT-0000,1.26812,1.26896,1.26803,1.26896,6080.0898
26.12.2018 12:00:00.000 GMT-0000,1.26898,1.26898,1.26676,1.26746,7171
26.12.2018 13:00:00.000 GMT-0000,1.26747,1.26894,1.26677,1.26871,8298.2002
26.12.2018 14:00:00.000 GMT-0000,1.26871,1.26881,1.26768,1.26782,9926.2998
26.12.2018 15:00:00.000 GMT-0000,1.26780,1.26983,1.26677,1.26735,7946.1699
26.12.2018 16:00:00.000 GMT-0000,1.26736,1.26792,1.26631,1.26729,10286.6904
26.12.2018 17:00:00.000 GMT-0000,1.26729,1.26745,1.26400,1.26413,7027.8901
26.12.2018 18:00:00.000 GMT-0000,1.26417,1.26499,1.26352,1.26397,6661.1401
26.12.2018 19:00:00.000 GMT-0000,1.26395,1.26509,1.26322,1.26494,5147.8999
26.12.2018 20:00:00.000 GMT-0000,1.26494,1.26500,1.26304,1.26407,5582.1602
26.12.2018 21:00:00.000 GMT-0000,1.26410,1.26414,1.26314,1.26317,3693.0801
26.12.2018 22:00:00.000 GMT-0000,1.26314,1.26428,1.26287,1.26362,2644.5801
26.12.2018 23:00:00.000 GMT-0000,1.26361,1.26499,1.26344,1.26473,13459.5098
27.12.2018 00:00:00.000 GMT-0000,1.26473,1.26609,1.26460,1.26598,8088.79
27.12.2018 01:00:00.000 GMT-0000,1.26596,1.26604,1.26505,1.26561,11155.3301
27.12.2018 02:00:00.000 GMT-0000,1.26559,1.26637,1.26538,1.26578,12558.6797
27.12.2018 03:00:00.000 GMT-0000,1.26578,1.26590,1.26545,1.26565,8421.1504
27.12.2018 04:00:00.000 GMT-0000,1.26565,1.26661,1.26550,1.26611,10581.1504
27.12.2018 05:00:00.000 GMT-0000,1.26609,1.26616,1.26511,1.26539,10300.5498
27.12.2018 06:00:00.000 GMT-0000,1.26540,1.26592,1.26498,1.26560,17399.0703
27.12.2018 07:00:00.000 GMT-0000,1.26558,1.26618,1.26530,1.26544,11324.8096
27.12.2018 08:00:00.000 GMT-0000,1.26544,1.26643,1.26513,1.26573,19989.6602
27.12.2018 09:00:00.000 GMT-0000,1.26573,1.26619,1.26238,1.26275,25999.7109
27.12.2018 10:00:00.000 GMT-0000,1.26275,1.26387,1.26157,1.26370,17011.8203
27.12.2018 11:00:00.000 GMT-0000,1.26369,1.26407,1.26212,1.26306,13428.0195
27.12.2018 12:00:00.000 GMT-0000,1.26306,1.26517,1.26259,1.26355,19682.6797
27.12.2018 13:00:00.000 GMT-0000,1.26355,1.26462,1.26208,1.26346,19907.1699
27.12.2018 14:00:00.000 GMT-0000,1.26346,1.26525,1.26237,1.26486,17831.5898
27.12.2018 15:00:00.000 GMT-0000,1.26488,1.26745,1.26336,1.26370,21113.4004
27.12.2018 16:00:00.000 GMT-0000,1.26367,1.26588,1.26244,1.26251,21167.4805
27.12.2018 17:00:00.000 GMT-0000,1.26251,1.26559,1.26242,1.26375,13978.2695
27.12.2018 18:00:00.000 GMT-0000,1.26371,1.26580,1.26265,1.26493,10470.5195
27.12.2018 19:00:00.000 GMT-0000,1.26494,1.26511,1.26386,1.26458,8478.2002
27.12.2018 20:00:00.000 GMT-0000,1.26462,1.26543,1.26333,1.26537,12088.4697
27.12.2018 21:00:00.000 GMT-0000,1.26537,1.26565,1.26416,1.26416,3655.9199
27.12.2018 22:00:00.000 GMT-0000,1.26414,1.26512,1.26398,1.26423,2389.9199
27.12.2018 23:00:00.000 GMT-0000,1.26423,1.26480,1.26411,1.26445,2849.3601
28.12.2018 00:00:00.000 GMT-0000,1.26445,1.26542,1.26409,1.26485,8490.0195
28.12.2018 01:00:00.000 GMT-0000,1.26485,1.26576,1.26440,1.26554,4798.7402
28.12.2018 02:00:00.000 GMT-0000,1.26553,1.26696,1.26544,1.26691,4402.4199
28.12.2018 03:00:00.000 GMT-0000,1.26690,1.26719,1.26624,1.26651,4530.8799
28.12.2018 04:00:00.000 GMT-0000,1.26652,1.26674,1.26618,1.26638,4211.9702
28.12.2018 05:00:00.000 GMT-0000,1.26639,1.26659,1.26608,1.26631,5535.2002
28.12.2018 06:00:00.000 GMT-0000,1.26631,1.26688,1.26600,1.26652,5818.9902
28.12.2018 07:00:00.000 GMT-0000,1.26653,1.26688,1.26555,1.26564,4758.6499
28.12.2018 08:00:00.000 GMT-0000,1.26561,1.26600,1.26459,1.26518,10520.1699
28.12.2018 09:00:00.000 GMT-0000,1.26518,1.26524,1.26348,1.26431,15327.04
28.12.2018 10:00:00.000 GMT-0000,1.26434,1.26874,1.26378,1.26835,9982.1396
28.12.2018 11:00:00.000 GMT-0000,1.26836,1.26959,1.26790,1.26945,11327.79
28.12.2018 12:00:00.000 GMT-0000,1.26943,1.26985,1.26807,1.26833,10831.1904
28.12.2018 13:00:00.000 GMT-0000,1.26833,1.26885,1.26633,1.26818,13374.75
28.12.2018 14:00:00.000 GMT-0000,1.26818,1.26936,1.26718,1.26855,13868.3203
28.12.2018 15:00:00.000 GMT-0000,1.26854,1.26921,1.26743,1.26875,15759.2197
28.12.2018 16:00:00.000 GMT-0000,1.26881,1.26968,1.26805,1.26952,14424.0703
28.12.2018 17:00:00.000 GMT-0000,1.26952,1.27080,1.26899,1.26983,9435.7002
28.12.2018 18:00:00.000 GMT-0000,1.26983,1.27047,1.26873,1.26887,6501.98
28.12.2018 19:00:00.000 GMT-0000,1.26887,1.26973,1.26865,1.26941,5456.3398
28.12.2018 20:00:00.000 GMT-0000,1.26939,1.27055,1.26927,1.26986,5111.5298
28.12.2018 21:00:00.000 GMT-0000,1.26988,1.26998,1.26920,1.26943,3383.1899
30.12.2018 22:00:00.000 GMT-0000,1.26918,1.27007,1.26906,1.26936,2103.5801
30.12.2018 23:00:00.000 GMT-0000,1.26946,1.27026,1.26875,1.26894,4197.4302
31.12.2018 00:00:00.000 GMT-0000,1.26892,1.26931,1.26867,1.26896,4135.1899
31.12.2018 01:00:00.000 GMT-0000,1.26896,1.26904,1.26844,1.26849,4185.5298
31.12.2018 02:00:00.000 GMT-0000,1.26849,1.26900,1.26846,1.26863,3615.3999
31.12.2018 03:00:00.000 GMT-0000,1.26862,1.26919,1.26856,1.26891,2418.0701
31.12.2018 04:00:00.000 GMT-0000,1.26892,1.26899,1.26840,1.26860,4192.46
31.12.2018 05:00:00.000 GMT-0000,1.26860,1.26921,1.26845,1.26878,3230.26
31.12.2018 06:00:00.000 GMT-0000,1.26879,1.26881,1.26799,1.26813,4499.3398
31.12.2018 07:00:00.000 GMT-0000,1.26811,1.27453,1.26801,1.27437,9567.71
31.12.2018 08:00:00.000 GMT-0000,1.27437,1.27437,1.27255,1.27338,11904.5703
31.12.2018 09:00:00.000 GMT-0000,1.27338,1.27441,1.27312,1.27378,9226.8301
31.12.2018 10:00:00.000 GMT-0000,1.27376,1.27499,1.27372,1.27390,9544.29
31.12.2018 11:00:00.000 GMT-0000,1.27388,1.27785,1.27387,1.27680,12272.5898
31.12.2018 12:00:00.000 GMT-0000,1.27680,1.28037,1.27579,1.28031,11899.3301
31.12.2018 13:00:00.000 GMT-0000,1.28032,1.28112,1.27859,1.27870,10802.3398
31.12.2018 14:00:00.000 GMT-0000,1.27874,1.28043,1.27816,1.28002,10209.25
31.12.2018 15:00:00.000 GMT-0000,1.28002,1.28145,1.27337,1.27376,13807.8301
31.12.2018 16:00:00.000 GMT-0000,1.27376,1.27653,1.27189,1.27573,16199.4404
31.12.2018 17:00:00.000 GMT-0000,1.27571,1.27604,1.27297,1.27453,6475.25
31.12.2018 18:00:00.000 GMT-0000,1.27450,1.27511,1.27293,1.27397,4181.04
31.12.2018 19:00:00.000 GMT-0000,1.27398,1.27583,1.27253,1.27516,4018.5701
31.12.2018 20:00:00.000 GMT-0000,1.27517,1.27534,1.27441,1.27447,2500.3101
31.12.2018 21:00:00.000 GMT-0000,1.27449,1.27616,1.27437,1.27526,4054.8401
31.12.2018 22:00:00.000 GMT-0000,1.27526,1.27526,1.27526,1.27526,0
31.12.2018 23:00:00.000 GMT-0000,1.27526,1.27526,1.27526,1.27526,0
01.01.2019 00:00:00.000 GMT-0000,1.27526,1.27526,1.27526,1.27526,0
01.01.2019 01:00:00.000 GMT-0000,1.27526,1.27526,1.27526,1.27526,0
